id,url_id,user_id,event_type,timestamp,details
217,217,379,created,2025-09-10 08:16:43,"{""short_code"":""xRUop0"",""original_url"":""https://relay.cloud/jade/lagoon/217""}"
218,218,273,created,2025-07-13 08:33:35,"{""short_code"":""AXCgH9"",""original_url"":""https://hackstack.io/brisk/field/218""}"
219,219,316,created,2025-11-11 20:37:49,"{""short_code"":""EkT9Ow"",""original_url"":""https://example.com/harbor/garden/219""}"
220,220,223,created,2025-07-24 23:46:21,"{""short_code"":""3XITXI"",""original_url"":""https://example.com/lively/harvest/220""}"
221,221,86,created,2025-02-11 17:14:38,"{""short_code"":""iv70Aa"",""original_url"":""https://example.com/navy/meadow/221""}"
222,222,378,created,2025-05-21 11:56:41,"{""short_code"":""6HgMha"",""original_url"":""https://opswise.net/keen/meadow/222""}"
223,223,235,created,2025-06-14 05:47:05,"{""short_code"":""nhwlu1"",""original_url"":""https://hackstack.io/ivory/zenith/223""}"
224,224,255,created,2026-01-26 09:48:37,"{""short_code"":""Gx5AqT"",""original_url"":""https://example.com/proud/valley/224""}"
225,225,157,created,2025-12-06 21:18:15,"{""short_code"":""cyuoZu"",""original_url"":""https://hackstack.io/rapid/field/225""}"
226,226,151,created,2025-05-07 16:36:15,"{""short_code"":""fsU9td"",""original_url"":""https://relay.cloud/young/zenith/226""}"
227,227,387,created,2025-07-26 07:42:28,"{""short_code"":""of9AEd"",""original_url"":""https://example.com/brisk/window/227""}"
228,228,240,created,2025-05-14 10:39:35,"{""short_code"":""Sazowx"",""original_url"":""https://opswise.net/mellow/zenith/228""}"
229,229,342,created,2025-02-19 09:03:33,"{""short_code"":""4odhLE"",""original_url"":""https://opswise.net/lively/valley/229""}"
230,230,250,created,2025-01-19 04:19:14,"{""short_code"":""TP3EIk"",""original_url"":""https://hackstack.io/rapid/journey/230""}"
231,231,74,created,2025-09-04 17:06:28,"{""short_code"":""xwCCSN"",""original_url"":""https://seeded.app/calm/anchor/231""}"
232,232,116,created,2025-11-20 15:40:59,"{""short_code"":""HlTD1j"",""original_url"":""https://opswise.net/jade/uplink/232""}"
233,233,340,created,2025-03-02 22:05:19,"{""short_code"":""i8PXHR"",""original_url"":""https://hackstack.io/proud/meadow/233""}"
234,234,46,created,2026-01-28 00:18:12,"{""short_code"":""og0HtL"",""original_url"":""https://relay.cloud/ivory/anchor/234""}"
235,235,262,created,2025-11-27 10:20:23,"{""short_code"":""qdTBsD"",""original_url"":""https://acme.dev/clear/canyon/235""}"
236,236,128,created,2025-09-20 05:52:03,"{""short_code"":""F7WiJM"",""original_url"":""https://opswise.net/proud/island/236""}"
237,237,242,created,2025-02-06 09:53:49,"{""short_code"":""dCSQS5"",""original_url"":""https://acme.dev/proud/quartz/237""}"
238,238,129,created,2025-10-21 12:49:19,"{""short_code"":""k2TzaG"",""original_url"":""https://relay.cloud/ember/field/238""}"
239,239,206,created,2025-04-02 14:05:38,"{""short_code"":""aIdXy6"",""original_url"":""https://opswise.net/brisk/trail/239""}"
240,240,168,created,2025-05-11 03:07:18,"{""short_code"":""PC5T3a"",""original_url"":""https://relay.cloud/jade/quartz/240""}"
241,241,383,created,2025-05-11 13:56:06,"{""short_code"":""ewIxnA"",""original_url"":""https://opswise.net/warm/valley/241""}"
242,242,31,created,2026-01-30 02:23:43,"{""short_code"":""SkHzvv"",""original_url"":""https://seeded.app/keen/kernel/242""}"
243,243,360,created,2025-08-14 11:28:46,"{""short_code"":""vAvWfL"",""original_url"":""https://acme.dev/young/signal/243""}"
244,244,308,created,2025-05-10 02:02:39,"{""short_code"":""samzk9"",""original_url"":""https://opswise.net/amber/harvest/244""}"
245,245,343,created,2025-12-24 08:08:24,"{""short_code"":""mufEfl"",""original_url"":""https://opswise.net/cobalt/uplink/245""}"
246,246,280,created,2025-01-21 20:10:05,"{""short_code"":""lfgusv"",""original_url"":""https://opswise.net/tidy/valley/246""}"
247,247,262,created,2025-12-28 04:08:12,"{""short_code"":""ZtqzXX"",""original_url"":""https://example.com/lively/trail/247""}"
248,248,360,created,2025-04-16 14:22:57,"{""short_code"":""pjHXMC"",""original_url"":""https://hackstack.io/proud/engine/248""}"
249,249,183,created,2025-06-14 01:32:24,"{""short_code"":""DhOG4E"",""original_url"":""https://example.com/opal/window/249""}"
250,250,280,created,2026-02-20 23:59:49,"{""short_code"":""u1D7sz"",""original_url"":""https://hackstack.io/keen/trail/250""}"
251,251,251,created,2025-03-01 08:06:09,"{""short_code"":""fCgpkI"",""original_url"":""https://example.com/clear/uplink/251""}"
252,252,243,created,2025-03-31 18:40:40,"{""short_code"":""0uuSDT"",""original_url"":""https://hackstack.io/forest/harvest/252""}"
253,253,297,created,2025-12-30 14:23:35,"{""short_code"":""Nql5A7"",""original_url"":""https://relay.cloud/calm/valley/253""}"
254,254,119,created,2025-12-14 22:58:51,"{""short_code"":""8TL2qT"",""original_url"":""https://example.com/ember/uplink/254""}"
255,255,69,created,2025-02-17 11:24:22,"{""short_code"":""qFNL4l"",""original_url"":""https://acme.dev/tidy/uplink/255""}"
256,256,353,created,2026-02-14 16:09:04,"{""short_code"":""etmDmW"",""original_url"":""https://example.com/tidy/delta/256""}"
257,257,134,created,2025-12-01 00:01:52,"{""short_code"":""mE6phk"",""original_url"":""https://hackstack.io/lively/journey/257""}"
258,258,332,created,2025-01-30 05:35:40,"{""short_code"":""sZIMbx"",""original_url"":""https://seeded.app/quiet/yard/258""}"
259,259,155,created,2026-02-06 09:49:02,"{""short_code"":""damT5o"",""original_url"":""https://example.com/harbor/engine/259""}"
260,260,296,created,2025-02-04 18:42:27,"{""short_code"":""tLr5fJ"",""original_url"":""https://relay.cloud/cobalt/field/260""}"
261,261,13,created,2025-09-28 10:31:30,"{""short_code"":""Olk6dt"",""original_url"":""https://relay.cloud/rapid/delta/261""}"
262,262,359,created,2025-07-18 20:32:34,"{""short_code"":""IXcEjT"",""original_url"":""https://opswise.net/gold/signal/262""}"
263,263,197,created,2025-08-15 23:31:13,"{""short_code"":""2k5cGL"",""original_url"":""https://relay.cloud/jade/beacon/263""}"
264,264,196,created,2025-02-07 21:35:19,"{""short_code"":""wvhveR"",""original_url"":""https://hackstack.io/cobalt/quartz/264""}"
265,265,127,created,2025-12-20 12:37:10,"{""short_code"":""MhkQzy"",""original_url"":""https://seeded.app/gold/harvest/265""}"
266,266,265,created,2025-07-30 07:37:43,"{""short_code"":""gewBpI"",""original_url"":""https://example.com/navy/zenith/266""}"
267,267,214,created,2026-01-27 13:27:09,"{""short_code"":""ftOReM"",""original_url"":""https://hackstack.io/quiet/zenith/267""}"
268,268,149,created,2025-02-24 13:46:33,"{""short_code"":""bR6ku3"",""original_url"":""https://acme.dev/navy/lagoon/268""}"
269,269,331,created,2025-05-30 23:13:54,"{""short_code"":""JBBMfn"",""original_url"":""https://example.com/mellow/canyon/269""}"
270,270,377,created,2025-04-13 10:42:57,"{""short_code"":""EQS4Dy"",""original_url"":""https://opswise.net/lively/orbit/270""}"
271,271,53,created,2025-11-12 02:11:53,"{""short_code"":""0xiUIM"",""original_url"":""https://seeded.app/brisk/zenith/271""}"
272,272,149,created,2025-05-16 05:11:24,"{""short_code"":""WCooRg"",""original_url"":""https://acme.dev/young/river/272""}"
273,273,326,created,2025-06-02 21:48:27,"{""short_code"":""Ptwf2E"",""original_url"":""https://seeded.app/warm/field/273""}"
274,274,314,created,2025-12-15 04:07:28,"{""short_code"":""EUx0b9"",""original_url"":""https://seeded.app/mellow/pioneer/274""}"
275,275,308,created,2025-02-03 13:21:36,"{""short_code"":""ujpnnX"",""original_url"":""https://relay.cloud/mellow/harvest/275""}"
276,276,130,created,2026-01-18 09:45:39,"{""short_code"":""JnJ42a"",""original_url"":""https://relay.cloud/dawn/yard/276""}"
277,277,356,created,2025-03-07 19:18:08,"{""short_code"":""djagMz"",""original_url"":""https://opswise.net/cobalt/beacon/277""}"
278,278,43,created,2025-02-13 18:03:10,"{""short_code"":""on786p"",""original_url"":""https://acme.dev/cobalt/orbit/278""}"
279,279,120,created,2025-10-08 03:44:02,"{""short_code"":""x06jDL"",""original_url"":""https://seeded.app/mellow/harvest/279""}"
280,280,134,created,2025-12-19 14:31:30,"{""short_code"":""HniMey"",""original_url"":""https://example.com/harbor/pioneer/280""}"
281,281,186,created,2026-01-16 20:50:02,"{""short_code"":""mX7PBr"",""original_url"":""https://acme.dev/urban/zenith/281""}"
282,282,24,created,2025-08-12 07:28:05,"{""short_code"":""OSjRey"",""original_url"":""https://hackstack.io/jade/trail/282""}"
283,283,232,created,2025-09-03 11:33:00,"{""short_code"":""TEqs8M"",""original_url"":""https://acme.dev/proud/uplink/283""}"
284,284,334,created,2025-10-07 11:40:11,"{""short_code"":""yHqc9D"",""original_url"":""https://opswise.net/proud/engine/284""}"
285,285,266,created,2025-06-01 18:36:04,"{""short_code"":""bTLOPO"",""original_url"":""https://example.com/quiet/meadow/285""}"
286,286,176,created,2025-11-02 18:03:30,"{""short_code"":""P6fvzU"",""original_url"":""https://acme.dev/lively/uplink/286""}"
287,287,32,created,2025-02-12 18:14:46,"{""short_code"":""0K9hlR"",""original_url"":""https://acme.dev/amber/engine/287""}"
288,288,147,created,2025-09-16 03:24:00,"{""short_code"":""DiLb0d"",""original_url"":""https://relay.cloud/vivid/valley/288""}"
289,289,256,created,2025-09-03 17:06:51,"{""short_code"":""y9Y2rh"",""original_url"":""https://relay.cloud/mellow/journey/289""}"
290,290,350,created,2025-02-26 07:32:29,"{""short_code"":""tX2Kuc"",""original_url"":""https://hackstack.io/forest/kernel/290""}"
291,291,131,created,2025-05-16 20:04:36,"{""short_code"":""dvY2qK"",""original_url"":""https://seeded.app/tidy/lagoon/291""}"
292,292,251,created,2025-11-09 15:14:27,"{""short_code"":""udmq3a"",""original_url"":""https://seeded.app/young/yard/292""}"
293,293,49,created,2025-05-26 02:15:41,"{""short_code"":""mB247y"",""original_url"":""https://opswise.net/gold/river/293""}"
294,294,316,created,2025-05-12 14:36:47,"{""short_code"":""p1BEey"",""original_url"":""https://relay.cloud/young/yard/294""}"
295,295,161,created,2025-08-16 07:15:10,"{""short_code"":""fWcA8Y"",""original_url"":""https://seeded.app/ivory/anchor/295""}"
296,296,351,created,2025-07-15 22:10:14,"{""short_code"":""cJHaFE"",""original_url"":""https://opswise.net/mellow/beacon/296""}"
297,297,266,created,2025-03-31 23:50:05,"{""short_code"":""XnZWdt"",""original_url"":""https://opswise.net/amber/engine/297""}"
298,298,196,created,2025-01-10 10:05:13,"{""short_code"":""ZcO9jW"",""original_url"":""https://hackstack.io/keen/trail/298""}"
299,299,76,created,2025-05-02 22:30:53,"{""short_code"":""v24BnM"",""original_url"":""https://acme.dev/ivory/quartz/299""}"
300,300,261,created,2025-06-23 02:39:23,"{""short_code"":""AEVUyQ"",""original_url"":""https://example.com/vivid/journey/300""}"
301,301,242,created,2025-02-04 21:47:48,"{""short_code"":""Jy5XW0"",""original_url"":""https://relay.cloud/forest/kernel/301""}"
302,302,101,created,2025-03-16 12:57:46,"{""short_code"":""e7v5Sw"",""original_url"":""https://relay.cloud/urban/meadow/302""}"
303,303,308,created,2025-05-02 06:50:01,"{""short_code"":""eYnmdX"",""original_url"":""https://acme.dev/vivid/valley/303""}"
304,304,82,created,2025-08-12 11:38:17,"{""short_code"":""8S1rQx"",""original_url"":""https://relay.cloud/jade/zenith/304""}"
305,305,364,created,2025-12-21 04:15:41,"{""short_code"":""JY4m4p"",""original_url"":""https://opswise.net/quiet/field/305""}"
306,306,3,created,2025-11-19 23:54:41,"{""short_code"":""XvnKZ4"",""original_url"":""https://example.com/clear/pioneer/306""}"
307,307,103,created,2026-02-05 17:56:48,"{""short_code"":""ztXq7u"",""original_url"":""https://hackstack.io/keen/harvest/307""}"
308,308,46,created,2025-05-29 05:10:43,"{""short_code"":""HkgQHz"",""original_url"":""https://acme.dev/keen/yard/308""}"
309,309,344,created,2025-01-16 06:39:28,"{""short_code"":""V0ojPH"",""original_url"":""https://acme.dev/ember/engine/309""}"
310,310,102,created,2025-03-22 06:35:13,"{""short_code"":""SMX4Nt"",""original_url"":""https://hackstack.io/tidy/field/310""}"
311,311,64,created,2025-12-29 14:49:53,"{""short_code"":""xWJ7Tp"",""original_url"":""https://seeded.app/brisk/engine/311""}"
312,312,62,created,2025-04-02 09:25:49,"{""short_code"":""uFCcAe"",""original_url"":""https://opswise.net/keen/journey/312""}"
313,313,290,created,2026-01-07 19:59:51,"{""short_code"":""XuazRp"",""original_url"":""https://opswise.net/lively/signal/313""}"
314,314,227,created,2026-01-12 18:52:02,"{""short_code"":""1AcFTW"",""original_url"":""https://seeded.app/silver/river/314""}"
315,315,62,created,2025-03-22 06:44:14,"{""short_code"":""FQACWH"",""original_url"":""https://relay.cloud/mellow/quartz/315""}"
316,316,393,created,2025-11-18 18:11:08,"{""short_code"":""B3he0H"",""original_url"":""https://opswise.net/tidy/zenith/316""}"
317,317,45,created,2025-02-24 19:20:34,"{""short_code"":""hXuQe6"",""original_url"":""https://acme.dev/calm/meadow/317""}"
318,318,200,created,2025-03-15 23:42:40,"{""short_code"":""nMb6px"",""original_url"":""https://opswise.net/tidy/uplink/318""}"
319,319,325,created,2025-04-04 11:56:50,"{""short_code"":""rsNR8U"",""original_url"":""https://seeded.app/opal/network/319""}"
320,320,342,created,2025-01-09 06:10:35,"{""short_code"":""1IFHGt"",""original_url"":""https://hackstack.io/lively/network/320""}"
321,321,91,created,2025-06-22 22:34:45,"{""short_code"":""U9grS2"",""original_url"":""https://hackstack.io/proud/island/321""}"
322,322,223,created,2025-04-27 04:34:06,"{""short_code"":""tiTVF2"",""original_url"":""https://opswise.net/ivory/valley/322""}"
323,323,140,created,2025-12-03 04:44:47,"{""short_code"":""lGl42k"",""original_url"":""https://relay.cloud/gold/journey/323""}"
324,324,245,created,2025-11-28 17:46:55,"{""short_code"":""YMxv2A"",""original_url"":""https://seeded.app/cobalt/garden/324""}"
325,325,400,created,2025-01-30 16:44:13,"{""short_code"":""iUg6Yl"",""original_url"":""https://hackstack.io/opal/pioneer/325""}"
326,326,299,created,2026-01-19 09:39:45,"{""short_code"":""KS0hxW"",""original_url"":""https://relay.cloud/vivid/island/326""}"
327,327,302,created,2025-07-19 23:52:17,"{""short_code"":""BaskhK"",""original_url"":""https://hackstack.io/quiet/beacon/327""}"
328,328,377,created,2026-01-13 18:46:13,"{""short_code"":""oJUeYp"",""original_url"":""https://acme.dev/brisk/network/328""}"
329,329,82,created,2025-01-31 22:06:31,"{""short_code"":""xLntZw"",""original_url"":""https://seeded.app/young/island/329""}"
330,330,147,created,2025-01-06 00:18:51,"{""short_code"":""pl9106"",""original_url"":""https://hackstack.io/quiet/trail/330""}"
331,331,214,created,2025-12-17 18:33:35,"{""short_code"":""NP9mFK"",""original_url"":""https://relay.cloud/navy/engine/331""}"
332,332,90,created,2025-01-11 12:04:22,"{""short_code"":""4HXDk6"",""original_url"":""https://seeded.app/mellow/river/332""}"
333,333,25,created,2025-03-20 07:55:54,"{""short_code"":""t2XgaB"",""original_url"":""https://seeded.app/cobalt/canyon/333""}"
334,334,205,created,2025-10-19 13:34:09,"{""short_code"":""1LQ9t6"",""original_url"":""https://acme.dev/opal/anchor/334""}"
335,335,230,created,2025-07-21 12:46:32,"{""short_code"":""0a4Ymq"",""original_url"":""https://example.com/opal/journey/335""}"
336,336,140,created,2025-12-01 20:50:29,"{""short_code"":""sw11ek"",""original_url"":""https://seeded.app/ember/garden/336""}"
337,337,35,created,2025-04-28 15:53:03,"{""short_code"":""3heMx1"",""original_url"":""https://hackstack.io/ivory/valley/337""}"
338,338,34,created,2025-03-30 05:15:06,"{""short_code"":""Zalg6N"",""original_url"":""https://relay.cloud/brisk/island/338""}"
339,339,83,created,2025-12-08 16:27:51,"{""short_code"":""S1wHGT"",""original_url"":""https://seeded.app/ivory/window/339""}"
340,340,81,created,2026-01-26 23:14:05,"{""short_code"":""hN37xy"",""original_url"":""https://acme.dev/clear/canyon/340""}"
341,341,87,created,2025-07-24 05:46:40,"{""short_code"":""agrJKV"",""original_url"":""https://seeded.app/clear/river/341""}"
342,342,117,created,2025-05-28 15:43:09,"{""short_code"":""6y6aCD"",""original_url"":""https://opswise.net/navy/garden/342""}"
343,343,33,created,2025-08-17 19:53:13,"{""short_code"":""QqJ3PR"",""original_url"":""https://hackstack.io/keen/window/343""}"
344,344,262,created,2025-12-02 10:39:15,"{""short_code"":""OzYxhn"",""original_url"":""https://hackstack.io/mellow/uplink/344""}"
345,345,308,created,2026-01-28 06:00:22,"{""short_code"":""ETiT8T"",""original_url"":""https://relay.cloud/proud/engine/345""}"
346,346,67,created,2025-03-04 07:34:40,"{""short_code"":""TonoLc"",""original_url"":""https://example.com/lively/harvest/346""}"
347,347,72,created,2026-01-13 23:47:40,"{""short_code"":""JnEiO2"",""original_url"":""https://hackstack.io/opal/orbit/347""}"
348,348,124,created,2025-12-24 15:10:17,"{""short_code"":""owPjVh"",""original_url"":""https://relay.cloud/brisk/journey/348""}"
349,349,342,created,2025-03-12 20:58:00,"{""short_code"":""uPQvkS"",""original_url"":""https://acme.dev/jade/uplink/349""}"
350,350,357,created,2026-02-13 05:58:02,"{""short_code"":""y3i9sP"",""original_url"":""https://hackstack.io/clear/window/350""}"
351,351,31,created,2025-12-25 12:35:50,"{""short_code"":""W48roF"",""original_url"":""https://acme.dev/mellow/yard/351""}"
352,352,28,created,2025-07-27 22:44:05,"{""short_code"":""bZgivd"",""original_url"":""https://example.com/silver/kernel/352""}"
353,353,152,created,2025-06-02 01:03:10,"{""short_code"":""pYy2t4"",""original_url"":""https://acme.dev/silver/river/353""}"
354,354,106,created,2025-02-23 09:57:01,"{""short_code"":""a8JIv4"",""original_url"":""https://example.com/ivory/network/354""}"
355,355,333,created,2025-02-07 13:16:41,"{""short_code"":""VhxqpE"",""original_url"":""https://acme.dev/clear/field/355""}"
356,356,300,created,2025-10-10 21:23:23,"{""short_code"":""tPDqvn"",""original_url"":""https://hackstack.io/ivory/valley/356""}"
357,357,391,created,2025-07-31 23:23:49,"{""short_code"":""8lFnxx"",""original_url"":""https://relay.cloud/brisk/network/357""}"
